bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary,HS
ennisja01,2014-15,24,Miami Heat,NBA,62,17.0,.409,.840,2.8,0.8,0.4,0.3,5.0,11.5,1.9,.088,-1.5,0.1,,507336,"Ventura in Ventura, California"
ennisja01,2015-16,25,Memphis Grizzlies,NBA,22,15.0,.478,.735,1.9,1.0,0.7,0.2,7.2,17.8,0.9,.133,2.4,0.4,,845059,"Ventura in Ventura, California"
ennisja01,2015-16,25,Memphis Grizzlies,NBA,3,2.3,,,0.0,0.3,0.0,0.0,0.0,2.4,0.0,.070,-10.6,0.0,,845059,"Ventura in Ventura, California"
ennisja01,2015-16,25,Memphis Grizzlies,NBA,10,4.0,.308,.600,0.7,0.2,0.4,0.2,1.6,18.3,0.1,.100,2.8,0.0,,845059,"Ventura in Ventura, California"
ennisja01,2015-16,25,Memphis Grizzlies,NBA,9,31.3,.500,.792,3.9,2.0,1.3,0.3,15.9,18.1,0.8,.139,2.7,0.3,,845059,"Ventura in Ventura, California"
ennisja01,2016-17,26,Memphis Grizzlies,NBA,64,23.5,.455,.782,4.0,1.0,0.7,0.3,6.7,10.6,3.1,.101,0.0,0.8,,2898000,"Ventura in Ventura, California"
ennisja01,2017-18,27,Detroit Pistons,NBA,72,22.3,.474,.836,3.1,1.0,0.7,0.3,7.1,11.6,3.1,.092,-1.1,0.4,,3028410,"Ventura in Ventura, California"
ennisja01,2017-18,27,Detroit Pistons,NBA,45,23.4,.486,.877,3.5,1.1,0.7,0.3,6.9,11.9,2.0,.093,-0.7,0.3,,3028410,"Ventura in Ventura, California"
ennisja01,2017-18,27,Detroit Pistons,NBA,27,20.4,.457,.767,2.5,0.8,0.6,0.2,7.5,11.2,1.0,.090,-1.7,0.0,,3028410,"Ventura in Ventura, California"
ennisja01,2018-19,28,HOU,NBA,3,23.3,.368,,3.0,1.0,1.0,0.0,6.7,8.7,0.1,.051,0.7,0.0,,,"Ventura in Ventura, California"