bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS,Salary
kupchmi01,1976-77,22,WSB,NBA,82,18.5,.572,.691,6.0,0.8,0.3,0.4,10.4,19.3,5.9,.188,1.2,1.2,,"Brentwood in Brentwood, New York",
kupchmi01,1977-78,23,WSB,NBA,67,26.3,.512,.697,6.9,1.1,0.4,0.6,15.9,17.7,4.9,.134,-0.9,0.5,,"Brentwood in Brentwood, New York",
kupchmi01,1978-79,24,WSB,NBA,66,24.3,.539,.743,6.5,1.3,0.3,0.3,14.6,19.4,5.9,.178,1.0,1.2,,"Brentwood in Brentwood, New York",
kupchmi01,1979-80,25,WSB,NBA,40,11.3,.419,.693,2.6,0.4,0.2,0.2,4.7,9.7,0.2,.018,-6.1,-0.5,,"Brentwood in Brentwood, New York",
kupchmi01,1980-81,26,WSB,NBA,82,23.6,.525,.706,6.9,0.8,0.4,0.3,12.5,16.6,5.2,.130,-0.8,0.6,,"Brentwood in Brentwood, New York",
kupchmi01,1981-82,27,LAL,NBA,26,31.6,.573,.663,8.1,1.3,0.5,0.4,14.3,15.2,2.4,.139,-0.7,0.3,,"Brentwood in Brentwood, New York",
kupchmi01,1982-83,28,Did Not Play (injury—knee),,,,,,,,,,,,,,,,,"Brentwood in Brentwood, New York",
kupchmi01,1983-84,29,LAL,NBA,34,9.5,.380,.647,2.6,0.2,0.1,0.2,3.1,7.0,0.0,.003,-7.9,-0.5,,"Brentwood in Brentwood, New York",
kupchmi01,1984-85,30,Los Angeles Lakers,NBA,58,12.3,.504,.659,3.2,0.4,0.3,0.3,5.3,12.5,1.4,.094,-3.4,-0.2,,"Brentwood in Brentwood, New York",1150000
kupchmi01,1985-86,31,Los Angeles Lakers,NBA,55,14.2,.482,.750,3.5,0.3,0.2,0.1,6.0,10.7,1.1,.069,-5.0,-0.6,,"Brentwood in Brentwood, New York",1150000